Description:           Daily Index of EDGAR Dissemination Feed
Last Data Received:    Dec 13, 2019
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
CIK|Company Name|Form Type|Date Filed|File Name
1655289|Maran Partners Fund, LP|SC 13D/A|20191213|edgar/data/1655289/0001104659-19-072273.txt
1655496|OWS Credit Opportunity Offshore Fund II, Ltd.|D/A|20191213|edgar/data/1655496/0000902664-19-004586.txt
1655888|Owl Rock Capital Corp|8-K|20191213|edgar/data/1655888/0001104659-19-072580.txt
1656634|Gritstone Oncology, Inc.|8-K|20191213|edgar/data/1656634/0001193125-19-314015.txt
1657201|Invesco Exchange-Traded Self-Indexed Fund Trust|497K|20191213|edgar/data/1657201/0001193125-19-313329.txt
1657201|Invesco Exchange-Traded Self-Indexed Fund Trust|497K|20191213|edgar/data/1657201/0001193125-19-313330.txt
1657201|Invesco Exchange-Traded Self-Indexed Fund Trust|497K|20191213|edgar/data/1657201/0001193125-19-313331.txt
1657201|Invesco Exchange-Traded Self-Indexed Fund Trust|497K|20191213|edgar/data/1657201/0001193125-19-313333.txt
1657201|Invesco Exchange-Traded Self-Indexed Fund Trust|497K|20191213|edgar/data/1657201/0001193125-19-313334.txt
1657201|Invesco Exchange-Traded Self-Indexed Fund Trust|497K|20191213|edgar/data/1657201/0001193125-19-313335.txt
1657201|Invesco Exchange-Traded Self-Indexed Fund Trust|497K|20191213|edgar/data/1657201/0001193125-19-313337.txt
1657201|Invesco Exchange-Traded Self-Indexed Fund Trust|497K|20191213|edgar/data/1657201/0001193125-19-313338.txt
1657201|Invesco Exchange-Traded Self-Indexed Fund Trust|497K|20191213|edgar/data/1657201/0001193125-19-313339.txt
1657201|Invesco Exchange-Traded Self-Indexed Fund Trust|497|20191213|edgar/data/1657201/0001193125-19-313282.txt
1657318|Saba Capital CEF Opportunities 1 Offshore, Ltd.|D/A|20191213|edgar/data/1657318/0000902664-19-004581.txt
1657319|Saba Capital CEF Opportunities 1 Onshore, L.P.|D/A|20191213|edgar/data/1657319/0000902664-19-004582.txt
1658316|SURESH SUBRA|5|20191213|edgar/data/1658316/0001562180-19-006077.txt
1659509|Marshall Wace Funds LP - MW TOPS World ex-US Plus Emerging Markets (US) Fund|D/A|20191213|edgar/data/1659509/0000902664-19-004583.txt
1659796|Global Renewable Power Fund II (A), L.P.|D/A|20191213|edgar/data/1659796/0001795431-19-000006.txt
1659800|Global Renewable Power Fund II (B), L.P.|D/A|20191213|edgar/data/1659800/0001795431-19-000007.txt
1660366|O'Brien Investment Group Quantitative Global Macro Futures Fund, LP|D/A|20191213|edgar/data/1660366/0001660366-19-000001.txt
1660699|BCK Capital Onshore Fund LP|D/A|20191213|edgar/data/1660699/0000919574-19-007657.txt
1660806|OWS Credit Opportunity Offshore Fund III, Ltd.|D/A|20191213|edgar/data/1660806/0000902664-19-004585.txt
1660935|American Funds Emerging Markets Bond Fund|497|20191213|edgar/data/1660935/0000051931-19-000938.txt
1660994|GoldenTree Multi-Sector LP|D/A|20191213|edgar/data/1660994/0000902664-19-004588.txt
1661040|Two Sigma World Core Cayman Fund, Ltd.|D/A|20191213|edgar/data/1661040/0000919574-19-007655.txt
1661059|NextCure, Inc.|CORRESP|20191112|edgar/data/1661059/0001104659-19-062669.txt
1661059|NextCure, Inc.|CORRESP|20191112|edgar/data/1661059/0001104659-19-062672.txt
1661059|NextCure, Inc.|UPLOAD|20191106|edgar/data/1661059/0000000000-19-015264.txt
1661462|Tamarack Advisers, LP|SC 13D|20191213|edgar/data/1661462/0001095449-19-000073.txt
1661998|Homology Medicines, Inc.|4|20191213|edgar/data/1661998/0000899243-19-029153.txt
1661998|Homology Medicines, Inc.|4|20191213|edgar/data/1661998/0000899243-19-029154.txt
1661998|Homology Medicines, Inc.|4|20191213|edgar/data/1661998/0000899243-19-029156.txt
1661998|Homology Medicines, Inc.|4|20191213|edgar/data/1661998/0000899243-19-029157.txt
1661998|Homology Medicines, Inc.|4|20191213|edgar/data/1661998/0000899243-19-029158.txt
1662133|Glassybaby LLC|D/A|20191213|edgar/data/1662133/0001662133-19-000001.txt
1662555|Martchek Jeffrey D|4|20191213|edgar/data/1662555/0000906163-19-000173.txt
1663058|Carr John P|4/A|20191213|edgar/data/1663058/0001225208-19-015759.txt
1663758|McCourt Marion|4|20191213|edgar/data/1663758/0001237899-19-000030.txt
1664106|LogicBio Therapeutics, Inc.|4|20191213|edgar/data/1664106/0001209191-19-060530.txt
1664330|Thompson Stephen S.|4|20191213|edgar/data/1664330/0001186747-19-000066.txt
1664666|Lawson Ann Kuchera|4|20191213|edgar/data/1664666/0001127602-19-034931.txt
1664799|Hill John C|4|20191213|edgar/data/1664799/0001664799-19-000002.txt
1665650|JPMorgan Chase Financial Co. LLC|424B2|20191213|edgar/data/1665650/0000950103-19-017197.txt
1665650|JPMorgan Chase Financial Co. LLC|424B2|20191213|edgar/data/1665650/0001615774-19-015649.txt
1665650|JPMorgan Chase Financial Co. LLC|424B2|20191213|edgar/data/1665650/0001615774-19-015650.txt
1665650|JPMorgan Chase Financial Co. LLC|424B2|20191213|edgar/data/1665650/0001615774-19-015652.txt
1665650|JPMorgan Chase Financial Co. LLC|424B2|20191213|edgar/data/1665650/0001615774-19-015653.txt
1665650|JPMorgan Chase Financial Co. LLC|424B2|20191213|edgar/data/1665650/0001615774-19-015660.txt
1665650|JPMorgan Chase Financial Co. LLC|424B2|20191213|edgar/data/1665650/0001615774-19-015662.txt
1665650|JPMorgan Chase Financial Co. LLC|424B2|20191213|edgar/data/1665650/0001615774-19-015665.txt
1665650|JPMorgan Chase Financial Co. LLC|424B2|20191213|edgar/data/1665650/0001615774-19-015669.txt
1666138|Atkore International Group Inc.|DEF 14A|20191213|edgar/data/1666138/0001666138-19-000144.txt
1666138|Atkore International Group Inc.|DEFA14A|20191213|edgar/data/1666138/0001666138-19-000145.txt
1666268|Morgan Stanley Finance LLC|424B2|20191213|edgar/data/1666268/0000950103-19-017179.txt
1666268|Morgan Stanley Finance LLC|424B2|20191213|edgar/data/1666268/0000950103-19-017190.txt
1666268|Morgan Stanley Finance LLC|FWP|20191213|edgar/data/1666268/0000950103-19-017170.txt
1666268|Morgan Stanley Finance LLC|FWP|20191213|edgar/data/1666268/0000950103-19-017171.txt
1666268|Morgan Stanley Finance LLC|FWP|20191213|edgar/data/1666268/0000950103-19-017183.txt
1666268|Morgan Stanley Finance LLC|FWP|20191213|edgar/data/1666268/0000950103-19-017185.txt
1666306|ARCH Venture Fund IX, L.P.|SC 13D/A|20191213|edgar/data/1666306/0001072613-19-000314.txt
1666799|Madson Patrick Joseph|4|20191213|edgar/data/1666799/0001127602-19-034929.txt
1666822|Vogel Michael Joseph|4|20191213|edgar/data/1666822/0001127602-19-034933.txt
1666832|Ashby Faye L.|4|20191213|edgar/data/1666832/0001104659-19-072647.txt
1667313|Zedge, Inc.|10-Q|20191213|edgar/data/1667313/0001213900-19-026139.txt
1667436|Witczak Eric James|4|20191213|edgar/data/1667436/0001127602-19-034935.txt
1668287|Razitall, Inc.|CFPORTAL/A|20191213|edgar/data/1668287/0001668287-19-000074.txt
1668330|Douglas J Christopher|4|20191213|edgar/data/1668330/0000899749-19-000101.txt
1668407|Murphy Tim|4|20191213|edgar/data/1668407/0001225208-19-015787.txt
1669691|BROOKS MARK J|4|20191213|edgar/data/1669691/0001071739-19-000187.txt
1671605|McDaniel Jerry L.|4|20191213|edgar/data/1671605/0001593968-19-002319.txt
1671605|McDaniel Jerry L.|4|20191213|edgar/data/1671605/0001593968-19-002320.txt
1672098|Brisendine L Briley Jr|4|20191213|edgar/data/1672098/0001104659-19-072556.txt
1672572|Landbay Inc|8-K|20191213|edgar/data/1672572/0001672572-19-000014.txt
1672649|Terry Mark Ashburn|4|20191213|edgar/data/1672649/0001589526-19-000058.txt
1672654|Roberts Thomas Arthur|4|20191213|edgar/data/1672654/0001589526-19-000059.txt
1673345|Helms Thomas F. Jr.|4|20191213|edgar/data/1673345/0001140361-19-022550.txt
1673606|St. Ledger Susan|4|20191213|edgar/data/1673606/0001209191-19-060519.txt
1674101|GS Acquisition Holdings Corp|8-K/A|20191213|edgar/data/1674101/0001193125-19-314046.txt
1674101|GS Acquisition Holdings Corp|DEFA14A|20191213|edgar/data/1674101/0001193125-19-314047.txt
1674227|SCWorx Corp.|4|20191213|edgar/data/1674227/0001104659-19-072699.txt
1674492|Warbington Timothy|4|20191213|edgar/data/1674492/0001104659-19-072554.txt
1674492|Warbington Timothy|4|20191213|edgar/data/1674492/0001104659-19-072558.txt
1674834|Notable Labs, Inc.|D|20191213|edgar/data/1674834/0001674834-19-000002.txt
1675255|Gatti Amerino|4|20191213|edgar/data/1675255/0001209191-19-060491.txt
1675426|Sigmata Electronics, Inc.|1-U|20191213|edgar/data/1675426/0001599916-19-000166.txt
1675634|ShiftPixy, Inc.|10-K|20191213|edgar/data/1675634/0001477932-19-007084.txt
1676047|NutriBand Inc.|S-1/A|20191213|edgar/data/1676047/0001213900-19-026114.txt
1677095|South LaSalle International Equities Trust|D/A|20191213|edgar/data/1677095/0001487217-19-000005.txt
1678124|CION Ares Diversified Credit Fund|N-23C3A|20191213|edgar/data/1678124/0001104659-19-072418.txt
1678130|RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.|497AD|20191213|edgar/data/1678130/0000894189-19-008332.txt
1678135|Triple Crown Realty Trust, L.P.|D/A|20191213|edgar/data/1678135/0001678135-19-000001.txt
1678463|Forterra, Inc.|S-3|20191213|edgar/data/1678463/0001678463-19-000119.txt
1679049|International Seaways, Inc.|4|20191213|edgar/data/1679049/0001567619-19-023084.txt
1679049|International Seaways, Inc.|4|20191213|edgar/data/1679049/0001567619-19-023085.txt
1679049|International Seaways, Inc.|4|20191213|edgar/data/1679049/0001567619-19-023086.txt
1679049|International Seaways, Inc.|4|20191213|edgar/data/1679049/0001567619-19-023087.txt
1679049|International Seaways, Inc.|4|20191213|edgar/data/1679049/0001567619-19-023088.txt
1679733|LUMINOPIA, INC.|D|20191213|edgar/data/1679733/0001567619-19-023071.txt
1679826|Ping Identity Holding Corp.|8-K|20191213|edgar/data/1679826/0001558370-19-011502.txt
1680619|Juniper Targeted Opportunities, LP|4|20191213|edgar/data/1680619/0001019056-19-000668.txt
1681682|ENDRA Life Sciences Inc.|8-K/A|20191213|edgar/data/1681682/0001654954-19-013920.txt
1681769|Clancy Corp|10-Q|20191213|edgar/data/1681769/0001520138-19-000500.txt
1681908|Stern Shoshone (Bo)|4|20191213|edgar/data/1681908/0001681908-19-000004.txt
1682149|Summit Wireless Technologies, Inc.|DEFA14A|20191213|edgar/data/1682149/0001104659-19-072351.txt
1682325|GTY Technology Holdings Inc.|8-K|20191213|edgar/data/1682325/0001104659-19-072383.txt
1682472|BofA Finance LLC|424B2|20191213|edgar/data/1682472/0000891092-19-013609.txt
1682472|BofA Finance LLC|FWP|20191213|edgar/data/1682472/0001481057-19-000180.txt
1682472|BofA Finance LLC|FWP|20191213|edgar/data/1682472/0001481057-19-000181.txt
1683131|Genesys Industries, Inc.|8-A12G|20191213|edgar/data/1683131/0001607062-19-000471.txt
1683471|Listed Funds Trust|485APOS|20191213|edgar/data/1683471/0000894189-19-008365.txt
1683471|Listed Funds Trust|485APOS|20191213|edgar/data/1683471/0000894189-19-008365.txt
1683471|Listed Funds Trust|485BPOS|20191213|edgar/data/1683471/0000894189-19-008354.txt
1683471|Listed Funds Trust|485BPOS|20191213|edgar/data/1683471/0000894189-19-008354.txt
1683471|Listed Funds Trust|497J|20191213|edgar/data/1683471/0000894189-19-008357.txt
1683471|Listed Funds Trust|497K|20191213|edgar/data/1683471/0000894189-19-008355.txt
1683471|Listed Funds Trust|8-A12B|20191213|edgar/data/1683471/0000894189-19-008359.txt
1683546|Fund FG-RTA, a series of Forge Investments LLC|D/A|20191213|edgar/data/1683546/0001795184-19-000004.txt
1683825|trivago N.V.|6-K|20191213|edgar/data/1683825/0001683825-19-000030.txt
1684563|Ross Lynn|4|20191213|edgar/data/1684563/0001179110-19-012736.txt
1684910|Global Low Volatility Equity Fund, LLC|D/A|20191213|edgar/data/1684910/0001487217-19-000003.txt
1685495|Pandey Dheeraj|4|20191213|edgar/data/1685495/0001618732-19-000133.txt
1685531|FS Energy Total Return Fund|N-23C3A|20191213|edgar/data/1685531/0001104659-19-072410.txt
1687187|Ramaco Resources, Inc.|8-K|20191213|edgar/data/1687187/0001558370-19-011500.txt
1687890|Reed Cory J|4|20191213|edgar/data/1687890/0000315189-19-000028.txt
1687891|Howze Marc A|4|20191213|edgar/data/1687891/0000315189-19-000029.txt
1688897|FS Credit Income Fund|N-23C3A|20191213|edgar/data/1688897/0001104659-19-072412.txt
1690334|SEACOR Marine Holdings Inc.|4|20191213|edgar/data/1690334/0001209191-19-060449.txt
1690585|Magenta Therapeutics, Inc.|4|20191213|edgar/data/1690585/0001562180-19-006078.txt
1690666|Xperi Corp|8-K|20191213|edgar/data/1690666/0001564590-19-045886.txt
1690875|Congdon Jennifer|4|20191213|edgar/data/1690875/0001225208-19-015734.txt
1691480|LL Private Lending Fund, L.P.|D/A|20191213|edgar/data/1691480/0001192482-19-000519.txt
1691570|USQ Core Real Estate Fund|497|20191213|edgar/data/1691570/0000894189-19-008360.txt
1691570|USQ Core Real Estate Fund|4|20191213|edgar/data/1691570/0000894189-19-008350.txt
1692400|Chong Chan Pin|4|20191213|edgar/data/1692400/0000056978-19-000136.txt
1693846|Hull Robert E|4|20191213|edgar/data/1693846/0000899749-19-000099.txt
1694028|Liberty Oilfield Services Inc.|4|20191213|edgar/data/1694028/0001209191-19-060509.txt
1694297|22NW, LP|SC 13D|20191213|edgar/data/1694297/0000921895-19-002993.txt
1695885|Brigade Capital Management GP, LLC|4|20191213|edgar/data/1695885/0000919574-19-007677.txt
1696729|PFM Multi-Manager Series Trust|497K|20191213|edgar/data/1696729/0001137439-19-000554.txt
1696729|PFM Multi-Manager Series Trust|497K|20191213|edgar/data/1696729/0001137439-19-000555.txt
1696729|PFM Multi-Manager Series Trust|497K|20191213|edgar/data/1696729/0001137439-19-000556.txt
1696729|PFM Multi-Manager Series Trust|497|20191213|edgar/data/1696729/0001137439-19-000553.txt
1696729|PFM Multi-Manager Series Trust|N-CEN|20191213|edgar/data/1696729/0001752724-19-189142.txt
1696755|Wuju, LLC|D|20191213|edgar/data/1696755/0001696755-19-000002.txt
1697422|Fenimore Christopher R.|4|20191213|edgar/data/1697422/0001237899-19-000038.txt
1697532|Applied Therapeutics Inc.|S-1|20191213|edgar/data/1697532/0001047469-19-006843.txt
1698624|WILLIAMS WILLIAM JOE|4|20191213|edgar/data/1698624/0000950103-19-017200.txt
1698702|ARION GROUP CORP.|NT 10-Q|20191213|edgar/data/1698702/0001213900-19-026046.txt
1698990|Magnolia Oil & Gas Corp|4|20191213|edgar/data/1698990/0001387131-19-009544.txt
1698991|Accel Entertainment, Inc.|S-3|20191213|edgar/data/1698991/0001193125-19-313088.txt
1699272|Nugent William F.|4|20191213|edgar/data/1699272/0001567619-19-023088.txt
1699442|Solon Derek G.|4|20191213|edgar/data/1699442/0001567619-19-023087.txt
1701732|Altair Engineering Inc.|4|20191213|edgar/data/1701732/0000899243-19-029167.txt
1701985|Dixon Tom Christopher|4|20191213|edgar/data/1701985/0001614178-19-000485.txt
1702283|YANG MICHAEL J.|4|20191213|edgar/data/1702283/0001209191-19-060476.txt
1702318|Hexindai Inc.|6-K|20191213|edgar/data/1702318/0001104659-19-072596.txt
1702750|BYLINE BANCORP, INC.|8-K|20191213|edgar/data/1702750/0001564590-19-045878.txt
1704596|EVO Payments, Inc.|4|20191213|edgar/data/1704596/0001179110-19-012742.txt
1705873|Berry Petroleum Corp|4|20191213|edgar/data/1705873/0000905718-19-000981.txt
1706001|Pollitzer Adam|4|20191213|edgar/data/1706001/0001547903-19-000155.txt
1706044|Harrison Suzan F.|4|20191213|edgar/data/1706044/0001225208-19-015804.txt
1706281|Kanouse Garnet W|4|20191213|edgar/data/1706281/0001706281-19-000004.txt
1706381|Jones Keri L|4|20191213|edgar/data/1706381/0000883943-19-000107.txt
1706496|Davis Lisa Ann|4|20191213|edgar/data/1706496/0001209191-19-060397.txt
1707065|Boff Linda W.|4|20191213|edgar/data/1707065/0001209191-19-060365.txt
1707132|PEARCE GREGORY DEAN|4|20191213|edgar/data/1707132/0001793424-19-000014.txt
1707541|IUNU, INC.|D/A|20191213|edgar/data/1707541/0001707541-19-000003.txt
1707541|IUNU, INC.|D|20191213|edgar/data/1707541/0001707541-19-000004.txt
1707753|Elastic N.V.|8-K/A|20191213|edgar/data/1707753/0001193125-19-313043.txt
1707753|Elastic N.V.|DEF 14A|20191213|edgar/data/1707753/0001140361-19-022536.txt
1707812|Baker Jennifer Louise|4|20191213|edgar/data/1707812/0001707812-19-000010.txt
1708405|Tremont Mortgage Trust|8-K|20191213|edgar/data/1708405/0001104659-19-072608.txt
1708826|INTELLIGENT CROSS LLC|ATS-N/MA|20191212|edgar/data/1708826/0001708826-19-000013.txt
1708934|Responsible Emerging Markets Equity ESG Fund, LLC|D/A|20191213|edgar/data/1708934/0001487217-19-000004.txt
1708934|Responsible Emerging Markets Equity ESG Fund, LLC|D/A|20191213|edgar/data/1708934/0001487217-19-000007.txt
1709406|AIP Alternative Lending Fund P|N-CEN|20191213|edgar/data/1709406/0001145549-19-050989.txt
1709447|AIP Alternative Lending Fund A|N-CEN|20191213|edgar/data/1709447/0001145549-19-050988.txt
1710523|Blackstone / GSO Floating Rate Enhanced Income Fund|N-CEN|20191213|edgar/data/1710523/0001752724-19-189335.txt
1711229|Liberated Specialty Foods, Inc.|D|20191213|edgar/data/1711229/0001711229-19-000001.txt
1711799|Nuveen Global Cities REIT, Inc.|424B3|20191213|edgar/data/1711799/0001193125-19-313787.txt
1711799|Nuveen Global Cities REIT, Inc.|POS EX|20191213|edgar/data/1711799/0001193125-19-313783.txt
1711929|Starwood Real Estate Income Trust, Inc.|424B3|20191213|edgar/data/1711929/0001193125-19-313513.txt
1711929|Starwood Real Estate Income Trust, Inc.|424B3|20191213|edgar/data/1711929/0001564590-19-045890.txt
1712184|Liberty Latin America Ltd.|8-K|20191213|edgar/data/1712184/0001712184-19-000283.txt
1712463|Ranpak Holdings Corp.|4|20191213|edgar/data/1712463/0001387131-19-009539.txt
1712463|Ranpak Holdings Corp.|8-K|20191213|edgar/data/1712463/0001213900-19-026175.txt
1712463|Ranpak Holdings Corp.|SC 13D/A|20191213|edgar/data/1712463/0001387131-19-009541.txt
1712641|Biofrontera AG|6-K|20191213|edgar/data/1712641/0001493152-19-019144.txt
1713377|CLEARLEAF SHORT ALTERNATIVE FUND, L.P.|D/A|20191213|edgar/data/1713377/0000892712-19-000412.txt
1713712|Flynn Daniel Lee|4|20191213|edgar/data/1713712/0001209191-19-060447.txt
1714449|Orinda Preferred Yield Plus Fund|N-8F|20191213|edgar/data/1714449/0001398344-19-022455.txt
1714603|PITTMAN CAROLYN K|4|20191213|edgar/data/1714603/0001567619-19-023046.txt
1714973|Kinder Morgan Canada Ltd|8-K|20191213|edgar/data/1714973/0001714973-19-000057.txt
1716010|Arra James F.|4|20191213|edgar/data/1716010/0001245105-19-000089.txt
1716338|Pintec Technology Holdings Ltd|6-K|20191213|edgar/data/1716338/0001104659-19-072349.txt
1716821|Morl Christopher John|4|20191213|edgar/data/1716821/0001209191-19-060446.txt
1716998|Robinson Dashiell I|4|20191213|edgar/data/1716998/0001453409-19-000004.txt
1718144|Fairchild Gregory B.|4|20191213|edgar/data/1718144/0000894189-19-008350.txt
1718158|Johnson Bankole A.|4|20191213|edgar/data/1718158/0001213900-19-026186.txt
1718227|Construction Partners, Inc.|10-K|20191213|edgar/data/1718227/0001718227-19-000098.txt
1719024|FEDER FRANKLIN|4|20191213|edgar/data/1719024/0001567619-19-023045.txt
1719088|Odle Gregory A|4|20191213|edgar/data/1719088/0001425450-19-000105.txt
1719296|Bailey David R|4|20191213|edgar/data/1719296/0001425450-19-000107.txt
1719812|Collaborative Investment Series Trust|485APOS|20191213|edgar/data/1719812/0001162044-19-000741.txt
1719812|Collaborative Investment Series Trust|485APOS|20191213|edgar/data/1719812/0001162044-19-000741.txt
1720147|Aulick Rodney|4|20191213|edgar/data/1720147/0001567619-19-023065.txt
1720156|Grieco Vincent|4|20191213|edgar/data/1720156/0001567619-19-023064.txt
1720216|Harms Christopher|4|20191213|edgar/data/1720216/0001209191-19-060533.txt
1720642|Dias Nelson|4|20191213|edgar/data/1720642/0000899243-19-029167.txt
1721552|Randolph Gregory|4|20191213|edgar/data/1721552/0001209191-19-060481.txt
1721640|Hinson Charles R.|4|20191213|edgar/data/1721640/0001209191-19-060427.txt
1721790|Dholakia Sameer|3|20191213|edgar/data/1721790/0001562180-19-006083.txt
1721790|Dholakia Sameer|4|20191213|edgar/data/1721790/0001562180-19-006084.txt
1721957|SHANDS HILLIARD J|4|20191213|edgar/data/1721957/0000705432-19-000158.txt
1722387|Integra Resources Corp.|D|20191213|edgar/data/1722387/0001567619-19-023060.txt
1722837|Destra International & Event-Driven Credit Fund|N-CEN|20191213|edgar/data/1722837/0001145549-19-050873.txt
1722941|Yee Paul|4|20191213|edgar/data/1722941/0001246360-19-002675.txt
1723026|Smith Mike C.|4|20191213|edgar/data/1723026/0001246360-19-002676.txt
1723596|Columbia Financial, Inc.|4|20191213|edgar/data/1723596/0001225208-19-015775.txt
1723965|LUCARELLI LISA M|4|20191213|edgar/data/1723965/0001567619-19-023061.txt
1724314|Kroeger Shadrak W|4|20191213|edgar/data/1724314/0001225208-19-015791.txt
1724882|Capstone WDV Fund, LLC|D/A|20191213|edgar/data/1724882/0000902664-19-004584.txt
1724897|Russell Richard E.|4|20191213|edgar/data/1724897/0001209191-19-060350.txt
1725602|ALLIED PHYSICIANS OF CALIFORNIA, A PROFESSION MEDICAL Corp|4|20191213|edgar/data/1725602/0001104659-19-072681.txt
1725964|Nutrien Ltd.|6-K|20191213|edgar/data/1725964/0001193125-19-313892.txt
1726687|Plesha Scott M.|4|20191213|edgar/data/1726687/0001103021-19-000054.txt
1727086|Byers Erin M|4/A|20191213|edgar/data/1727086/0001225208-19-015758.txt
1727098|Bell Stuart|4|20191213|edgar/data/1727098/0001209191-19-060348.txt
1727201|Krick Adam Jay|4|20191213|edgar/data/1727201/0001654954-19-013913.txt
1727717|Kwon Paul|4|20191213|edgar/data/1727717/0000899243-19-029192.txt
1728205|Piedmont Lithium Ltd|CORRESP|20191112|edgar/data/1728205/0001140361-19-020257.txt
1728205|Piedmont Lithium Ltd|UPLOAD|20191108|edgar/data/1728205/0000000000-19-015357.txt
1728277|Greathouse Steven Robert|4|20191213|edgar/data/1728277/0001415889-19-001496.txt
1728277|Greathouse Steven Robert|4|20191213|edgar/data/1728277/0001415889-19-001498.txt
1729957|Polverino Anthony J.|4|20191213|edgar/data/1729957/0000899243-19-029160.txt
1730317|Wilson Kenneth S|4|20191213|edgar/data/1730317/0001225208-19-015815.txt
1730398|DRENNAN MARK W|4|20191213|edgar/data/1730398/0000705432-19-000151.txt
1730399|ALFRED JAMES D|4|20191213|edgar/data/1730399/0000705432-19-000154.txt
1730426|MOORE EMILY S|4|20191213|edgar/data/1730426/0000705432-19-000157.txt
1731348|Tilray, Inc.|4|20191213|edgar/data/1731348/0001209191-19-060469.txt
1731727|LMP Automotive Holdings, Inc.|SC 13D|20191213|edgar/data/1731727/0001213900-19-026161.txt
1731911|SKYE LIFE VENTURES LTD.|8-K|20191213|edgar/data/1731911/0001553350-19-001283.txt
1732125|Kalanick Travis Cordell|4|20191213|edgar/data/1732125/0001562180-19-006085.txt
1732845|WestRock Co|DEF 14A|20191213|edgar/data/1732845/0001193125-19-313671.txt
1732845|WestRock Co|DEFA14A|20191213|edgar/data/1732845/0001193125-19-313675.txt
1732963|CSAIL 2018-CX11 Commercial Mortgage Trust|8-K/A|20191213|edgar/data/1732963/0001539497-19-002304.txt
1732994|Duerheimer Wolfgang|4|20191213|edgar/data/1732994/0001209191-19-060401.txt
1734262|CooTek(Cayman)Inc.|6-K|20191213|edgar/data/1734262/0001104659-19-072348.txt
1734902|Weidai Ltd.|6-K|20191213|edgar/data/1734902/0001104659-19-072354.txt
1735324|Seymour Albert|4|20191213|edgar/data/1735324/0000899243-19-029156.txt
1735556|China Xiangtai Food Co., Ltd.|D|20191213|edgar/data/1735556/0001104659-19-072455.txt
1736026|Barlow Jane F|3|20191213|edgar/data/1736026/0001179110-19-012739.txt
1736026|Barlow Jane F|4|20191213|edgar/data/1736026/0001179110-19-012740.txt
1737268|FS Multi-Alternative Income Fund|N-23C3A|20191213|edgar/data/1737268/0001104659-19-072408.txt
1737906|Tully Timothy|4|20191213|edgar/data/1737906/0001209191-19-060518.txt
1738143|Wells Fargo Finance LLC|424B2|20191213|edgar/data/1738143/0001387131-19-009524.txt
1738143|Wells Fargo Finance LLC|424B2|20191213|edgar/data/1738143/0001387131-19-009535.txt
1738145|Davis Cary Stephen|4|20191213|edgar/data/1738145/0001516912-19-000101.txt
1738460|Skonnard Aaron|4|20191213|edgar/data/1738460/0000109380-19-000218.txt
1739174|BiomX Inc.|S-1|20191213|edgar/data/1739174/0001213900-19-026169.txt
1739660|Wilson Darren|4|20191213|edgar/data/1739660/0001179110-19-012742.txt
1739695|KOREA HEAVY INDUSTRY & DEVELOPMENT CO. LTD|D/A|20191213|edgar/data/1739695/0001739695-19-000006.txt
1739714|Certifiably, INC|C-AR|20191213|edgar/data/1739714/0001739714-19-000002.txt
1739936|SVMK Inc.|4|20191213|edgar/data/1739936/0001209191-19-060525.txt
1739936|SVMK Inc.|4|20191213|edgar/data/1739936/0001209191-19-060527.txt
1739936|SVMK Inc.|4|20191213|edgar/data/1739936/0001209191-19-060529.txt
1740332|RESIDEO TECHNOLOGIES, INC.|SC 13D|20191213|edgar/data/1740332/0001193805-19-001933.txt
1740695|Lux Amber, Corp.|10-Q|20191213|edgar/data/1740695/0001165527-19-000214.txt
1740868|Kay Valerie|4|20191213|edgar/data/1740868/0001127602-19-034955.txt
1741286|GARDNER JASON|4|20191213|edgar/data/1741286/0001562180-19-006078.txt
1741519|Demitrack Mark|4|20191213|edgar/data/1741519/0001209191-19-060482.txt
1741530|360 Finance, Inc.|S-8 POS|20191213|edgar/data/1741530/0001104659-19-072352.txt
1741530|360 Finance, Inc.|S-8|20191213|edgar/data/1741530/0001104659-19-072367.txt
1742451|FORGY CHRISTOPHER|4|20191213|edgar/data/1742451/0001793424-19-000009.txt
1742763|Albaron Ventures Fund LP|D|20191213|edgar/data/1742763/0001742763-19-000002.txt
1742912|Tidal ETF Trust|40-17G|20191213|edgar/data/1742912/0000894189-19-008337.txt
1743013|PocketzWorld Inc.|D|20191213|edgar/data/1743013/0001743013-19-000001.txt
1743019|TIGERSHARES TRUST|N-CEN|20191213|edgar/data/1743019/0001145549-19-050860.txt
1743596|PATHY MEDICAL LLC|D/A|20191213|edgar/data/1743596/0001743596-19-000001.txt
1743651|BURKHALTER BRANDY|4|20191213|edgar/data/1743651/0001071739-19-000186.txt
1743745|Greenlane Holdings, Inc.|4/A|20191213|edgar/data/1743745/0001493152-19-019166.txt
1744427|Buckley Sean D.|4|20191213|edgar/data/1744427/0001628280-19-015069.txt
1744489|Walt Disney Co|4|20191213|edgar/data/1744489/0001744489-19-000247.txt
1744659|Akero Therapeutics, Inc.|4|20191213|edgar/data/1744659/0001104659-19-072694.txt
1744659|Akero Therapeutics, Inc.|4|20191213|edgar/data/1744659/0001104659-19-072695.txt
1744659|Akero Therapeutics, Inc.|4|20191213|edgar/data/1744659/0001104659-19-072696.txt
1744659|Akero Therapeutics, Inc.|4|20191213|edgar/data/1744659/0001104659-19-072697.txt
